3260		a poly(ADP-D-ribose)
3261		a nucleoside diphosphate-glucose
3262		an NDP-&alpha;-D-glucose
3263	GALACTOSIDE-3-FUCOSYLTRANSFERASE-RXN|2.4.1.68-RXN|2.4.1.214-RXN|1.1.1.271-RXN	GDP-L-fucose
3264		a CMP-sugar
3265		a disaccharide phosphate
3266		D-trehalose 6-phosphate
3267		an arabinoside
3268		a furanoside
3269		a D-glucoronoside
3270		a galactoside
3271		a pyranoside
3272		an aminoglycoside
3273		a glucoside
3274		a xyloside
3275		an L-arabinoside
3276		an &alpha;-L-arabinoside
3277		an oligosaccharide with &beta;-L-arabinopyranose at the non-reducing end
3278	BETA-GLUCURONID-RXN	a &beta;-D-glucuronoside
3279		an &alpha;-D-glucuronoside
3280		an &alpha;-D-galactoside
3281		a &beta;-D-galactoside
3282		a galactosyl inositol
3283		&beta;-D-galactosyl-(1&rarr;4)-N-acetyl-&beta;-D-glucosaminyl-R
3284	GALACTOSIDE-3-FUCOSYLTRANSFERASE-RXN|2.4.1.149-RXN|2.4.1.151-RXN|2.4.1.150-RXN	&beta;-D-galactosyl-(1&rarr;3)-[&beta;-D-galactosyl-(1&rarr;4)-N-acetyl-&beta;-D-glucosaminyl-(1&rarr;6)]-N-acetyl-&alpha;-D-galactosaminyl-R
3285		a 3-dehydropyranoside
3286		a 3,4-didehydropyranoside
3287		a thioglucoside
3288		a &beta;-D glucoside
3289		a cellobioside
3290		DL-glyceraldehyde 3-phosphate
3291		an &alpha;-D-aldose 1-phosphate
3292		a &beta;-D fucoside
3293		an &alpha; L-rhamnoside
3294		a &beta; L-rhamnoside
3295		an aldonolactone
3296		a D-aldonolactone
3297		GlcNAc-1,6-anhydro-MurNAc-tetrapeptide
3298		a peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-L-lysyl-D-alanyl-D-alanine) pentapeptide
3299		a peptidoglycan with (L-alanyl-&gamma;-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine) pentapeptide
3300		1,6-anhydro-MurNAc-pentapeptide
3301		GlcNAc-1,6-anhydro-MurNAc-pentapeptide
3302		1,6-anhydro-MurNAc-tetrapeptide
3303		GlcNAc-MurNAc-tetrapeptide
3304		a peptidoglycan with D,D crosslinks
3305		a peptidoglycan with pentaglycine bridge
3306		a lipid II
3307		a N-acetylglucosamine--N-acetylmuramyl-(tetrapeptide) pyrophosphoryl-undecaprenol
3308		GlcNAc-MurNAc-pentapeptide
3309		a fragment of peptidoglycan with cleaved pentaglycine bridge
3310		a peptidoglycan dimer (generic)
3311		a peptidoglycan with cleaved peptide
3312		a hexose phosphate
3313		a pentose phosphate
3314		a &beta;-glucoside 6-phosphate
3315		a sugar 1-phosphate
3316		a sugar 6-phosphate
3317		D-glycero-D-manno-heptose 7-phosphate
3318		a sugar bisphosphate
3319		a sugar 5-phosphate
3320		a hexose 6-phosphate
3321		a hexose 1-phosphate
3322		a galactose phosphate
3323		a D-hexose-phosphate
3324		a 6-phospho-&beta;-D-galactoside
3325		D-mannose 6-phosphate
3326		a D-galactose 6-phosphate
3327		D-glucose 6-phosphate
3328		a D-galactose 1-phosphate
3329	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	D-glucose 6-phosphate
3330		D-mannopyranose 6-phosphate
3331		a D-galactopyranose 6-phosphate
3332		D-glucopyranose 6-phosphate
3333		a sorbose 1-phosphate
3334		D-glucose 1-phosphate
3335		D-fructose 1-phosphate
3336		an &alpha;-hexose 1-phosphate
3337		an L-sorbose 1-phosphate
3338		a D-sorbose 1-phosphate
3339		D-fructofuranose 1-phosphate
3340		an N-acetyl-&alpha;-D-hexosamine 1-phosphate
3341		a pentose 5-phosphate
3342		a pentose 1-phosphate
3343	RXN-9583|PRPPSYN-RXN|1TRANSKETO-RXN|PSEUDOURIDYLATE-SYNTHASE-RXN|RIB5PISOM-RXN	D-ribose 5-phosphate
3344		L(or D)-ribulose 5-phosphate
3345	DEOXYRIBOSE-P-ALD-RXN	2-deoxy-D-ribose 5-phosphate
3346		D-ribofuranose 5-phosphate
3347	DEOXYADENPHOSPHOR-RXN|D-PPENTOMUT-RXN	deoxyribose 1-phosphate
3348		a D-aldose 1-phosphate
3349	NAG6PDEACET-RXN	N-acetyl-D-glucosamine 6-phosphate
3350		N-acetyl-D-glucosamine 1,6-bisphosphate
3351		an O-(N-acetylgalactosamine) glycan
3352		a mucin-type O-glycan
3353		N-acetyl-&beta;-D-glucosaminyl-1,3-N-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]
3354		&beta;-D-galactosyl-(1&rarr;3)-N-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]-L-serine/L-threonine
3355		N-acetyl-&beta;-D-glucosaminyl-1,6-(N-acetyl-&beta;-D-glucosaminyl-1,3)-N-acetyl-&alpha;-D-galactosaminyl-[glycoprotein]
3356	
3357		a 3-O-&beta;-D-galactosyl-N-acetyl-&alpha;-D-galactosaminyl-L-serine-[protein]
3358		a modified sugar
3359	TRANS-RXN54L-4438	a monosaccharide
3360		a sugar alcohol
3361		an unsaturated sugar
3362		a &beta;-glucoside
3363		a 3,6-dideoxyhexose
3364		a 6-deoxypyranose
3365		a &beta;-D-fructofuranoside
3366		a 2,6-dideoxyhexose
3367		D-tyvelose
3368		L-ascarylose
3369		D-paratose
3370		D-abequose
3371		L-fucopyranose
3372		L-rhamnopyranose
3373		D-rhamnopyranose
3374	TRANS-RXN54L-4217	a hexose
3375		a heptose
3376		an aldose
3377		an amino sugar
3378		a pentose
3379		a tetrose
3380		oleandrose
3381		a 2-dehydropyranose
3382		a 2,3-didehydropyranose
3383		fructose
3384		fucose
3385		sorbose
3386		gulose
3387		mannose
3388	HEXOKINASE-RXN	a D-hexose
3389		an L-hexose
3390		a 3-dehydropyranose
3391		rhamnose
3392		an aldohexose
3393		galactose
3394		glucose
3395		L-fructose
3396	SUCROSE-SYNTHASE-RXN|TRANS-RXN54L-3260|FRUCTOKINASE-RXN|KETOHEXOKINASE-RXN	D-fructose
3397		L-fructopyranose
3398		L-fructofuranose
3399		D-fructopyranose
3400		D-fructofuranose
3401	FUCISOM-RXN|TRANS-RXN54L-4222	L-fucose
3402		D-fucose
3403		L-fucose
3404		D-fucofuranose
3405		L-gulose
3406		L-gulopyranose
3407		L-mannose
3408	MANNKIN-RXN	D-mannose
3409		L-mannopyranose
3410		D-mannopyranose
3411	GALACTOKIN-RXN	D-galactose
3412	GLUCUROISOM-RXN	D-glucuronate
3413		D-rhamnose
3414		a D-aldohexose
3415		D-galactopyranose
3416		D-glucopyranuronate
3417		D-altrose
3418		D-glucose
3419		a D-aldopyranose
3420		D-altropyranose
3421		D-glucopyranose
3422	
3423		D-ribopyranose
3424		a D-xylopyranose
3425	RHAMNULOKIN-RXN	L-rhamnulose
3426	RHAMNISOM-RXN	L-rhamnose
3427		L-rhamnulofuranose
3428		L-rhamnofuranose
3429		L-galactose
3430		L-galactopyranose
3431		a D-heptose
3432		an L-heptose
3433		an ADP-aldose
3434		a D-aldose
3435		an aldopentose
3436		an aldopyranose
3437		an aldotetraose
3438		an aldodiose
3439		an aldotriose
3440		xylose
3441		L-xylose
3442		arabinose
3443	RIBOKIN-RXN	D-ribose
3444		D-xylose
3445	DARABISOM-RXN	D-arabinose
3446		an arabinofuranose
3447		an arabinopyranose
3448	ARABISOM-RXN|RXN-8774|RXN-8772	L-arabinose
3449	
3450	
3451	
3452		D-ribofuranose
3453		an L-aldopyranose
3454		DL-glyceraldehyde
3455		a hexosamine
3456		an N-acetyl-D-hexosamine
3457	TRANS-RXN-167A	D-glucosamine
3458		D-galactosamine
3459		an oligomer of galactosamine
3460		an N-acyl-D-mannosamine
3461		mycaminose
3462		a hexosaminide
3463		mycosamine
3464		N-acetyl-D-mannosamine
3465		an N-acetyl-&beta;-D-hexosamine
3466		N-acetyl-D-glucosamine
3467		an N-acetyl-D-galactosamine
3468		an N-acetyl-&alpha;-D-hexosamine
3469		a D-galactosaminide
3470		a D-glucosaminide
3471	3.2.1.52-RXN	an N-acetyl-D-hexosaminide
3472		an N-acetyl-&beta;-D-hexosaminide
3473		an N-acetyl-&alpha;-D-hexosaminide
3474		an N-acetyl-&beta;-D-glucosaminyl-R
3475		an N-acetyl-&beta;-D-galactosalaminyl-[glycan]
3476		an N-acetyl-&beta;-D-galactosaminide
3477		an N-acetyl-&alpha;-D-galactosaminide
3478		an N-acetyl-&alpha;-D-glucosaminide
3479		N-acetyl-&alpha;-D-galactosalaminyl-[glycoprotein]
3480		an N-acetyl-&alpha;-D-glucosaminyl-[glycoprotein]
3481		ribulose
3482		an L-pentose
3483		xylulose
3484		L(or D)-ribulose
3485		a D-pentose
3486		L-lyxose
3487		L-lyxopyranose
3488		an L-tetrose
3489		a D-tetrose
3490		D-apiose
3491		a tetritol
3492	ALDEHYDE-REDUCTASE-RXN	an alditol
3493		an alditol derivative
3494		a pentitol
3495		a hexitol
3496		a threitol
3497		an alditol phosphate
3498		an exopolysaccharide
3499		a tetrasaccharide comprising two repeating units
3500		a branching glycogen
3501		carboxymethyl cellulose
3502		a galactan
3503		an oligosaccharide with 4-deoxy-6-O-methyl-&alpha;-D-galact-4-enuronate end
3504		[D-GlcA-&beta;-(1&rarr;4)-2-O-Ac-D-GlcA-&beta;-(1&rarr;4)-D-Glc-&beta;-(1&rarr;4)-[3-O-CH3-CH2CH(OH)C(O)-D-Gal-&beta;-(1&rarr;3)-D-Glc-&beta;-(1&rarr;4)-D-Glc-&beta;-(1&rarr;4)-D-Glc-&beta;-(1&rarr;6)]-2-O-Ac-D-Glc-&alpha;-(1&rarr;4)]n
3505		heteroglycan
3506		an exposed unphosphorylated, unbranched malto-oligosaccharide tail on amylopectin
3507		polysaccharides containing &beta;-D-mannuronate residues
3508		a feruloyl-polysaccharide
3509		a mannan
3510		a polysialic acid
3511		a galactogen
3512		an arabinan
3513		polysaccharides containing a terminal &alpha;-L-guluronate group
3514		a fructan
3515		a polymannuronate
3516		an oligosaccharide with 4-deoxy-&alpha;-L-threo-hex-4-enuronosyl end
3517		a (1,4)-&alpha;-D-galacturonan methyl ester
3518		a glucuronan
3519		an arabinogalactan
3520		a glucan
3521		an oligosaccharides with 4-deoxy-&alpha;-D-gluc-4-enuronosyl end
3522		gellan
3523		an oligosaccharides with 4-deoxy-&beta;-D-gluc-4-enuronosyl end
3524	RXN-1824	a large-branched glucan
3525		an O-antigen
3526		a sulfated polysaccharide
3527		an exposed unphosphorylated, (&alpha;-1,6)-branched malto-oligosaccharide tail on amylopectin
3528		hemicellulose
3529		a structural polysaccharide
3530		a galacturonan
3531		a dextran
3532		chitosan
3533		[D-GlcA-&beta;-(1&rarr;4)-2-O-Ac-D-GlcA-&beta;-(1&rarr;4)-D-Glc-&beta;-(1&rarr;4)-[3-O-CH3-CH2CH(OH)C(O)-D-Gal-&beta;-(1&rarr;3)-4,6-CH3(COO)C-D-Glc-&beta;-(1&rarr;4)-D-Glc-&beta;-(1&rarr;4)-D-Glc-&beta;-(1&rarr;6)]-2-O-Ac-D-Glc-&alpha;-(1&rarr;4)]n
3534		xanthan
3535		poly-&beta;-1,6-N-acetyl-D-glucosamine
3536		Rhizobium leguminosarum exopolysaccharide octasaccharide repeating unit
3537		acetan
3538	ALGINATE-SYNTHASE-RXN	alginate
3539		a levan
3540		mannuronan
3541		acetylated alginate
3542		a dextran fragment
3543		a chitosan fragment
3544		a partially acetylated chitosan
3545		a red algal galactan
3546		a porphyran
3547		an agaran
3548		an agarose
3549		a carrageenose
3550		a carrageenan
3551		an agaro-oligosaccharide
3552		a neoagaro-oligosaccharide
3553		&beta;-carrageenose
3554		&iota;-carrageenose
3555		&theta;-carrageenose
3556		a carrageenose oligosaccharide
3557		&kappa;-carrageenose
3558		&alpha;-carrageenose
3559		&mu;-carrageenan
3560		&nu;-carrageenan
3561		a carrageenan oligosaccharide
3562		&lambda;-carrageenan
3563		3-(alpha-D-mannosyl)-heteroglycan
3564		2-(&alpha;-D-mannosyl)-heteroglycan
3565		a galactomannan
3566		a galactoglucomannan
3567		a mannan oligosaccharide
3568		a 1,6-&alpha;-D-mannan backbone
3569		a glucomannan
3570		an &alpha; 2,8-linked polysialic acid
3571		an &alpha; 2,8-linked polysialic acid acetylated at O-7
3572		an L-arabinan
3573		a (1->5)-&alpha;-L-arabinan oligosaccharide
3574		a graminan
3575		[1-&beta;-D-fructofuranosyl-(2->1)-](n) &beta;-D-fructofuranosyl-(2->6)-&alpha;-D-glucopyranoside
3576		an inulin
3577		a plant arabinogalactan
3578		a mycobacterial arabinogalactan
3579		a plant arabinogalactan type I
3580		a plant arabinogalactan type II
3581	RXN-1825|RXN-1828|RXN-1826	a long-linear glucan
3582		a &beta;-D glucan
3583		a short glucan
3584		a nigeran
3585	RXN-1823	starch
3586		a linear &alpha;-D-glucan
3587		a (1,6)-&alpha;-D-glucosyl-(1,4)-&alpha;-glucan
3588		a 1,6-&beta;-D-glucan
3589		an osmoregulated periplasmic glucan
3590		a &beta;-D-glucan with a C3-substituted glucose
3591		lichenan
3592	13-BETA-GLUCAN-SYNTHASE-RXN	a 1,3-&beta;-D-glucan
3593		a 1,4-&beta;-D-glucan
3594		a 1,2-&beta;-D-glucan
3595		a laminaran
3596		a (1&rarr;6)-&beta;-linked oligosaccharide
3597	PGLYCEROLTRANSI-RXN	an osmoregulated periplasmic glucan
3598		an OPG-6-(glycerophospho)-D-glucose
3599		cellulose
3600		a cellodextrin
3601		D-cellobiose
3602		&alpha;-amylose
3603		amylopectin
3604	RXN-1827|GLYCOGENSYN-RXN|2.4.1.11-RXN|RXN0-5181|ALPHA-AMYL-RXN|RXN-7710|GLYCOGEN-BRANCH-RXN|RXN0-5184|MALTODEXGLUCOSID-RXN	a 1,4-&alpha;-D-glucan
3605		a 1,3-&alpha;-D-glucan
3606		a 1-6-&alpha;-D-glucan
3607		pullulan
3608	RXN-9025|GLYMALTOPHOSPHORYL-RXN|GLYCOPHOSPHORYL-RXN	a glycogen
3609		a dextrin
3610		an alternan
3611		a cyclodextrin
3612	RXN-7668|RXN-7669	a glucosylated glycogenin
3613		O-phospho-[phospho-&alpha;-glucan]
3614		[phospho-&alpha;-glucan]
3615		a cycloisomaltooligosaccharide
3616	RXN-4301	glycogen
3617	3.2.1.33-RXN	a limit dextrin with short branches
3618	5.4.99.15-RXN	a maltodextrin
3619	RXN-9023|RXN0-5146	a limit dextrin
3620		a maltodextrin
3621		a fucoidan
3622		a xyloglucan
3623		xylan
3624		an XXXG xylogulcan
3625		a donor Xyloglucan with cleaved xyloglucanyl segment
3626		an acceptor xyloglucan with xyloglucanyl segment
3627		a GXGG xylogulcan
3628		an XLXG xylogulcan
3629		a donor xyloglucan
3630		an acceptor xyloglucan
3631		an XXLG xylogulcan
3632		an XLLG xylogulcan
3633		an XLFG xylogulcan
3634		a mix-linked (1&rarr;3/1&rarr;4)-&beta;-D-xylan
3635		a (1->3)-&beta;-D-xylan
3636		a (1&rarr;4)-&beta;-D-xylan
3637		a (1->3)-&beta;-D-xylan oligosaccharide
3638		an arabinoglucuronoxylan
3639		a glucuronoxylan
3640		a (1->4)-&beta;-D-xylan oligosaccharide
3641		an arabinoxylan
3642		acetylxylan
3643		feraxan
3644		a glucuronoarabinoxylan
3645		a glucuronoxylan oligosaccharide
3646		a 2-O-&alpha;-D-galactopyranosyl-4-O-methyl-&alpha;-D-glucurono)-D-xylan
3647		a glucuronoarabinoxylan oligosaccharide
3648	CHITIN-SYNTHASE-RXN	chitin
3649		a chitodextrin
3650		N,N'-diacetylchitobiose
3651		a modified galacturonan
3652	RXN-2103	a homogalacturonan
3653		a xylogalacturonan
3654		a pectin
3655		an apiogalacturonan
3656		a rhamnogalacturonan type I
3657		a pectate
3658	RXN-2102	methylesterified 1,4-&alpha;-D-galacturonosyl
3659		[rhamnogalacturonan I oligosaccharide]-&beta;-D-galacturonate
3660		4-deoxy-4,5-unsaturated D-galactopyranosyluronate-[rhamnogalacturonan I oligosaccharide]
3661		a 2-O-acetylated rhamnogalacturonan I
3662		a 3-O-acetylated rhamnogalacturonan I
3663		&alpha;-L-rhamnose-[rhamnogalacturonan I oligosaccharide]
3664		[rhamnogalacturonan I oligosaccharide]-&alpha;-L-rhamnose
3665		&alpha;-D-galacturonate-[rhamnogalacturonan I oligosaccharide]
3666		a pectate oligosaccharide with 4-(4-deoxy-&alpha;-D-galact-4-enuronosyl)-D-galacturonate end
3667		a GlcMan8(GlcNAc)2-glycoprotein
3668		a pentasaccharide
3669		a sialyloligosaccharide
3670		oligosaccharides with 4-deoxy-&alpha;-L-erythro-hex-4-enuronosyl end
3671		a (1->6)-&alpha;-D-mannose-(1->6)&alpha;-D-mannosyl-oligosaccharide
3672		oligosaccharides with 4-deoxy-&alpha;-L-erythro-hex-4-enopyranuronosyl end
3673		an oligoglycosylglucose
3674		an oligosaccharide with &beta;-1,3-linked-galactose
3675		a xyloglucan oligosaccharide
3676		an hexasaccharide
3677		a polygalactosaminoglycan
3678		a 1,6-&alpha;-D-mannosyloligosaccharide
3679		a GlcMan9(GlcNAc)2-glycoprotein
3680		a tetrasaccharide
3681		a trisaccharide
3682		a malto-oligosaccharide
3683		a fructooligosaccharide
3684		a disaccharide
3685		a lipid-linked &alpha;(1->3)-D-mannosyl-D-mannose-oligosaccharide
3686		an A antigen
3687		a B antigen
3688		an &alpha;-D-mannosyl lipid-linked-oligosaccharide
3689		a lipid-linked &alpha;(1->6)-D-mannosyl-D-mannose-oligosaccharide
3690		a xyloglucan cellotetraose
3691		a lipid-linked oligosaccharide
3692		an H antigen
3693		a linear malto-oligosaccharide
3694	AMYLOMALT-RXN	maltose
3695		dermatan sulfate disaccharide
3696		isomaltose
3697		gentiobiose
3698		mannobiose
3699		trehalose
3700		chitobiose
3701		lactose
3702	2.4.1.37-RXN	a glycoprotein-&alpha;-L-fucosyl-(1,2)-D-galactose
3703		an &alpha;-D-aldosyl-&beta;-D-fructoside
3704		[dermatan-sulfate]-2-O-sulfo-&alpha;-L-iduronate
3705		N4-{N-acetyl-&beta;-D-glucosaminyl-(1,2)-&alpha;-D-mannosyl-(1,3)-[N-acetyl-&beta;-D-glucosaminyl-(1,2)-&alpha;-D-mannosyl-(1,6)]-&beta;-D-mannosyl-(1,4)-N-acetyl-&beta;-D-glucosaminyl-(1,4)-N-acetyl-&beta;-D-glucosaminyl}-protein-L-asparagine
3706		a (mannosyl)5-N-glycan
3707		a [(2,4),(2,4,6)]-N-linked glycan
3708		[(2),(4),(2)]-N-linked glycan
3709		[(2,4),(2,6)]-N-linked glycan
3710		N4-{N-acetyl-&beta;-D-glucosaminyl-(1,2)-&alpha;-D-mannosyl-(1,3)-[&alpha;-D-mannosyl-(1,6)]-&beta;-D-mannosyl-(1,4)-N-acetyl-&beta;-D-glucosaminyl-(1,4)-N-acetyl-&beta;-D-glucosaminyl}-protein-L-asparagine
3711		[(2,4),(2)]-N-linked glycan
3712		a (mannosyl)5-(N-acetylglucosaminyl)-N-glycan
3713		a galactose-&beta;-1,3-N-glycan
3714		D-galactopyranuronate
3715		a bile alcohol
3716		a hydroxysteroid
3717		a &Delta;14steroid
3718		a C21-steroid
3719		a 14&alpha;-methylsteroid
3720	TRANS-RXN54L-3170	a bile acid
3721		an oxosteroid
3722		a steroid ester
3723	1.1.1.201-RXN	a 7-&beta;-hydroxysteroid
3724		an 11-&beta;-hydroxysteroid
3725		a 17-&alpha;-hydroxysteroid
3726		a 21-hydroxy-C21-steroid
3727	2.3.1.43-RXN	a sterol
3728		a 17&alpha;-hydroxy-C21-steroid
3729	1.1.1.145-RXN	a 3&beta;-hydroxy-&delta;5-steroid
3730		muricholate
3731		a 3&alpha;-hydroxysteroid
3732	RXN-7801	an O-glucosylsterol
3733		a 3&beta;-hydroxysteroid
3734		a steryl-ester
3735		a &Delta;7-sterol
3736		a &Delta;5,&Delta;7-sterol
3737		androstan-3&alpha;,17&beta;-diol
3738		a 3&beta;-hydroxy-4&alpha;-carboxysteroid
3739		a campesteryl ester
3740		a brassicasteryl ester
3741		a 3-&beta;-hydroxysteroid ester
3742		an 11-oxosteroid
3743		a 7-oxosteroid
3744		a 3-oxosteroid
3745		a 3-oxo-D1-steroid
3746	1.3.99.5-RXN	a 3-oxo-5-&alpha;-steroid
3747		a 3-oxo-5-&beta;-steroid
3748		a 3-oxo-&Delta;4-steroid
3749		a 3-oxo-&delta;5-steroid
3750		a redox electron carrier
3751		a glutamyl acceptor
3752		a CoA acceptor
3753		a sugar acceptor
3754		a glucuronoside acceptor
3755		a methyl group donor
3756		an acetyl acceptor
3757	RXN-8774|RXN-8775|RXN-7968|DIHYDROPICRED-RXN|HOMOSERDEHYDROG-RXN|1.1.1.261-RXN|RXN0-884|ISPH2-RXN|GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN|RXN0-3922|FMNREDUCT-RXN|TSA-REDUCT-RXN|1.1.1.285-RXN|1.2.1.31-RXN|NITRITREDUCT-RXN|RXN-5603|RXN66-313|RXN66-318|RXN66-18|RXN66-23|1.1.1.43-RXN|HYDROXYPYRUVATE-REDUCTASE-RXN|24-DIAMINOPENTANOATE-DEHYDROGENASE-RXN|GLUCOSE-1-DEHYDROGENASE-RXN|ESTRADIOL-17-BETA-DEHYDROGENASE-RXN|RXN-2962|BILIVERDIN-REDUCTASE-RXN|PYRROLINECARBREDUCT-RXN|GLUTAMATE-DEHYDROGENASE-NADP+-RXN|1.5.1.34-RXN|RXN-7183|GLYC3PDEHYDROGBIOSYN-RXN|1.5.1.20-RXN|RXN-6002|RXN-5581|ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN|2.4.2.31-RXN|ALDEHYDE-REDUCTASE-RXN|GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN|RXN-6382|6PGLUCONDEHYDROG-RXN	NAD(P)+
3758		&alpha;-NAD(P)+
3759		&alpha;-NAD(P)H
3760	
3761	1.14.12.1-RXN|RXN-8955|RXN-8118|RXN-8707|RXN-7622|RXN-7797|RXN-9796|RXN-9841|RXN-5921|RXN66-26|RXN66-281|1.14.21.6-RXN|RXN-7712|RXN-10057|ICOSANOYL-COA-SYNTHASE-RXN|1.14.13.72-RXN|RXN-6269|RXN-6271|RXN66-15|RXN66-16|RXN66-17|RXN66-20|RXN66-21|RXN66-22|RXN66-310|RXN66-311|RXN66-312|RXN66-315|RXN66-316|RXN66-317|RXN-6903	NAD(P)H
3762		an unknown two electrons acceptor
3763		an unknown single electron acceptor
3764		an unknown electron acceptor
3765		an electron-transfer quinone
3766		an anthraquinone
3767		a rhodoquinone
3768	RXNI-3|TRANS-RXN0-234|RXN0-5254	a menaquinone
3769		a demethylmenaquinone
3770	TRANS-RXN0-237|GLUCDEHYDROG-RXN|RXN0-5330|SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN|1.5.5.1-RXN|RXN0-5258|RXN0-5244|NADH-DEHYDROG-A-RXN	an ubiquinone
3771		a plastoquinone
3772		a dihidromenaquinone
3773		a modified menaquinone
3774		an reduced unknown two electrons acceptor
3775		an oxidized unknown two electrons acceptor
3776		an reduced unknown single electron acceptor
3777		an oxidized unknown single electron acceptor
3778	TAURINE-DEHYDROGENASE-RXN|MANDELATE-DEHYDROGENASE-RXN|4-HYDROXYMANDELATE-OXY-RXN|RXN-865|RXN-905|NICOTINATE-DEHYDROGENASE-RXN|LACTOSE-DEHYDRO-RXN|ADENYLYLSULFATE-REDUCTASE-RXN|SULFITE-REDUCTASE-RXN|HYDROGENSULFITE-REDUCTASE-RXN|GLYCOLATEDEHYDRO-RXN|RXN-9798|RXN-9846|DIMETHYLGLYCINE-DEHYDROGENASE-RXN|RXN-9348|RXN-9347|RXN-9346|RXN3O-117|RXN0-6259|R221-RXN|GLUCONATE-2-DEHYDROGENASE-RXN|MALATE-DEHYDROGENASE-ACCEPTOR-RXN|SPERMIDINE-DEHYDROGENASE-RXN|GLUCOSE-DEHYDROGENASE-ACCEPTOR-RXN|R22-RXN|RXN-7181|CHD-RXN|DIHYDROOROTATE-DEHYDROGENASE-RXN|NADPH-DEHYDROGENASE-RXN|SUCC-FUM-OXRED-RXN|RXN0-2301|L-LACTDEHYDROGFMN-RXN|SARCOSINE-DEHYDROGENASE-RXN|LONG-CHAIN-ACYL-COA-DEHYDROGENASE-RXN|GLYCEROL-3-PHOSPHATE-DEHYDROGENASE-RXN|GLUTARYL-COA-DEHYDROGENASE-RXN|1.3.99.5-RXN|UDP-GLUCURONOSYLTRANSFERASE-RXN|NADH-DEHYDROGENASE-RXN	an oxidized unknown electron acceptor
3779	1.3.99.15-RXN|RXN-9669|RXN-9753|RXN-9345|RXN3O-4110|SQUALENE-MONOOXYGENASE-RXN|RXN-7617|RXN-7634|RXN-7625|RXN-713|RXN-716|RXN-719|1.14.19.3-RXN|RXN-9601|DEOXYHYPUSINE-MONOOXYGENASE-RXN|HEME-OXYGENASE-DECYCLIZING-RXN|ECDYSONE-20-MONOOXYGENASE-RXN|PEROXID-RXN	an reduced unknown electron acceptor
3780		a &gamma;-glutamylated glutamyl acceptor
3781		a non-glutamylated glutamyl acceptor
3782		a fructofuranosyl acceptor
3783		a glycosylated sugar acceptor
3784		a non glycosylated sugar acceptor
3785		a glucosyl acceptor
3786		a fucosyl acceptor
3787		a galactosyl acceptor
3788		a rhamnosyl acceptors
3789		a non fructofuranosylated fructofuranosyl acceptor
3790		a fructofuranosylated fructofuranosyl acceptor
3791		an L-rhamonsylated rhamnosyl acceptor
3792	3.2.1.23-RXN	a galactosylated galactose acceptor
3793		a glucosylated D-glucose acceptor
3794		a non rhamnosylated rhamnosyl acceptor
3795		a non glucosylated D-glucose acceptor
3796		a non galactosylated galactose acceptor
3797		a non fucosylated fucose acceptor
3798	UDP-GLUCURONOSYLTRANSFERASE-RXN	a non-glucuronosylated glucuronoside acceptor
3799		a glucuronosylated glucuronoside acceptor
3800	RXN-7605	a demethylated methyl donor
3801	RXN-9263|RXN-9264|RXN-9267|RXN-9272|RXN-9271|RXN-9289|RXN-9754	a methylated methyl donor
3802	RXN-7605	a demethylated methyl acceptor
3803		a non-acetylated acetyl acceptor donor
3804		an acetylated acetyl acceptor donor
3805		an organochlorine compound
3806		a haloalkane
3807		an organoiodine compound
3808		an organobromine compound
3809		an organofluorine compound
3810		an acylchloride
3811		an iodoalkane
3812		a 5-halogenated analog
3813		an aliphatic nitrile
3814		an &alpha;-hydroxynitrile
3815		a nitrile oxide
3816		preQ0 at position 15 of an archaeal tRNA
3817		an epithionitrile
3818		2-hydroxy-2-methylbutyronitrile
3819		an aliphatic (S)-hydroxynitrile
3820		an aliphatic (R)-hydroxynitrile
3821		a cyanohydrin
3822		a vitamin B6
3823		a vitamin B12
3824		a vitamin D
3825		vitamin A
3826		a folate
3827		a vitamin K
3828		vitamin E
3829	RXN-5921	a D,L-carnitine
3830	FOLYLPOLYGLUTAMATESYNTH-RXN	a tetrahydrofolate
3831	RXN-3741|RXN-3742	a folylpolyglutamate(n)
3832		a 7,8-dihydrofolate
3833		methanopterin and derivatives
3834		a tetrahydrofolate derivative
3835		an N5-methyl-tetrahydrofolate
3836		an N5-formyl-tetrahydrofolate
3837		a 10-formyltetrahydrofolate-4a-carbinolamine
3838	RXN-6283|FORMYLTHFGLUSYNTH-RXN	an N10-formyl-tetrahydrofolate
3839	RXN0-2921	a 5,10-methylene-tetrahydrofolate
3840		a tocopherol
3841	
3842		a DNA containing a mismatch
3843		a 28S rRNA containing an apurinic site
3844		a DNA segment
3845	DNA-DIRECTED-DNA-POLYMERASE-RXN|RNA-DIRECTED-DNA-POLYMERASE-RXN|3.1.11.2-RXN	DNAn
3846		an unwound double-stranded DNA
3847		a double-helix DNA
3848		a methylated DNA
3849		a supercoiled plasma DNA
